"game_id","season","team","opponent","spread_line","coach","roof","ats_win","location","epa","pass_yds_per_attempt","rush_yds_per_attempt","int","fumbles_lost","penalty_yards","def_epa","def_pass_yds_per_attempt","def_rush_yds_per_attempt","def_int","forced_fumbles","def_penlty_yards"
"2003_15_PIT_NYJ",2003,"PIT","NYJ",3,"Bill Cowher","outdoors","lose","away",-0.13539762361877,8.5625,3.91666666666667,0,0,15,-0.0926054400151193,9.6,5.23529411764706,0,1,0
"2003_15_SEA_STL",2003,"SEA","STL",7,"Mike Holmgren","dome","win","away",0.0482348253008834,11.7142857142857,5,1,0,20,0.0426872754081624,11.8,3,1,0,0
"2003_15_HOU_TB",2003,"HOU","TB",11.5,"Dom Capers","outdoors","lose","away",-0.223923306432815,7.11111111111111,3.42105263157895,0,0,10,0.00704343772273402,13.9411764705882,3.83333333333333,0,0,0
"2003_15_BUF_TEN",2003,"BUF","TEN",5,"Gregg Williams","outdoors","win","away",-0.0831695386364886,9.88235294117647,4.45,0,1,0,-0.0383092354234552,11.3461538461538,2.80645161290323,0,1,0
"2003_15_CLE_DEN",2003,"CLE","DEN",11.5,"Butch Davis","outdoors","win","away",-0.00392373540640793,22.625,3.92307692307692,1,0,0,0.0559393035642839,12.2272727272727,4.125,1,0,29
"2003_15_BAL_OAK",2003,"BAL","OAK",-7,"Brian Billick","outdoors","lose","away",-0.167079440912547,16.0833333333333,4.80645161290323,1,1,0,-0.0992636464927197,11.625,2.89285714285714,0,0,0
"2003_15_CAR_ARI",2003,"CAR","ARI",-7,"John Fox","outdoors","lose","away",0.0118359490755032,11.8,3.72222222222222,1,1,15,-0.0572504707085802,12.2857142857143,4.38461538461539,1,1,0
"2003_15_GB_SD",2003,"GB","SD",-5,"Mike Sherman","outdoors","win","away",0.214929176241996,12.0869565217391,3.07407407407407,1,0,20,-0.074670715360146,12.9642857142857,3.25925925925926,1,3,42
"2003_15_DAL_WAS",2003,"DAL","WAS",-3,"Bill Parcells","outdoors","win","away",0.0165090051365351,10.8,5.33333333333333,0,1,0,-0.556530591906738,8.42857142857143,4.07692307692308,4,1,0
"2003_15_NYG_NO",2003,"NYG","NO",7.5,"Jim Fassel","dome","lose","away",-0.136259493732695,9.33333333333333,4.48,0,1,35,0.256855868153456,11.25,4.92592592592593,0,1,25
"2003_15_PHI_MIA",2003,"PHI","MIA",3,"Andy Reid","outdoors","win","away",0.264009645784931,16.3125,5.46153846153846,1,0,40,0.067128364523242,11.4285714285714,6.10344827586207,2,0,0
"2003_16_ATL_TB",2003,"ATL","TB",6.5,"Wade Phillips","outdoors","win","away",0.0698097780999057,14.875,3.84615384615385,0,1,5,0.0462612462575263,10.1764705882353,4.27272727272727,4,0,11
"2003_16_KC_MIN",2003,"KC","MIN",-3,"Dick Vermeil","dome","lose","away",-0.0512735603892154,12.4444444444444,4.56521739130435,2,1,15,0.279160031780382,13,6.08108108108108,1,0,0
"2003_16_NE_NYJ",2003,"NE","NYJ",-3,"Bill Belichick","outdoors","win","away",-0.0295906860835147,9.2,5.82608695652174,1,0,10,-0.129033137764676,9.54166666666667,4.19230769230769,5,0,0
"2003_16_MIA_BUF",2003,"MIA","BUF",3,"Dave Wannstedt","outdoors","win","away",-0.272404007726265,5.75,3.47368421052632,1,1,15,-0.527352207572439,10.3333333333333,2.74074074074074,1,2,0
"2003_16_DET_CAR",2003,"DET","CAR",7.5,"Steve Mariucci","outdoors","win","away",-0.390191579592505,7.57142857142857,2.52380952380952,1,0,10,-0.0900416027946558,8.96551724137931,3.44444444444444,1,1,15
"2003_16_WAS_CHI",2003,"WAS","CHI",4,"Steve Spurrier","outdoors","win","away",0.171565564903925,14.4117647058824,2.44444444444444,0,0,0,0.0855290427373397,13.1052631578947,4.775,1,1,5
"2003_16_BAL_CLE",2003,"BAL","CLE",-3,"Brian Billick","outdoors","win","away",0.176099955596411,9.09090909090909,6.73170731707317,1,0,1,-0.511607316436654,9.58823529411765,3.25,1,3,15
"2003_16_NYG_DAL",2003,"NYG","DAL",12.5,"Jim Fassel","outdoors","lose","away",-0.140808244508328,10.5555555555556,2.45454545454545,0,0,30,-0.0176382231048422,14.1176470588235,3.35483870967742,0,0,0
"2003_16_TEN_HOU",2003,"TEN","HOU",-5.5,"Jeff Fisher","open","lose","away",-0.0525850530433544,15.7647058823529,5.38235294117647,1,0,0,-0.15872882729964,14.2352941176471,5.05555555555556,2,1,15
"2003_16_NO_JAX",2003,"NO","JAX",3,"Jim Haslett","outdoors","win","away",-0.0315924716720195,13.4545454545455,2.44,0,1,15,0.0234953674212601,14.5555555555556,5.4,2,0,10
"2003_16_CIN_STL",2003,"CIN","STL",7,"Marvin Lewis","dome","lose","away",-0.182811939636255,12.625,4.30434782608696,3,0,15,0.135923047638719,9.54166666666667,5,1,0,5
"2003_16_SF_PHI",2003,"SF","PHI",7,"Dennis Erickson","outdoors","win","away",0.100231126669794,15,4.90476190476191,0,1,10,-0.201664675637877,14,4.63157894736842,2,1,0
"2003_16_ARI_SEA",2003,"ARI","SEA",15.5,"Dave McGinnis","outdoors","lose","away",-0.0946271404616146,10.96,3.03846153846154,0,1,15,-0.0232734050409033,10,5.55172413793103,2,2,10
"2003_16_DEN_IND",2003,"DEN","IND",6.5,"Mike Shanahan","dome","win","away",0.31885570370875,17,4.30188679245283,1,0,0,-0.165630667841014,12.1666666666667,3.91666666666667,0,0,15
"2003_16_GB_OAK",2003,"GB","OAK",-5.5,"Mike Sherman","outdoors","win","away",0.474347766780672,18.1363636363636,4.51428571428571,0,0,0,-0.288005248476469,10.1363636363636,6.5,2,1,25
"2003_17_BUF_NE",2003,"BUF","NE",9.5,"Gregg Williams","outdoors","lose","away",-0.348291532519023,8.78260869565217,4.1,2,2,0,0.137201786937118,9.71428571428571,4.32258064516129,0,1,26
"2003_17_SEA_SF",2003,"SEA","SF",2.5,"Mike Holmgren","outdoors","win","away",0.0945718348829025,13.125,3.17241379310345,2,0,5,-0.140229747116215,11.2727272727273,2.68181818181818,1,0,2
"2003_17_PHI_WAS",2003,"PHI","WAS",-9,"Andy Reid","outdoors","win","away",0.314877213081402,10.375,3.32,0,0,25,-0.153206543955596,9.04545454545454,4.70588235294118,1,1,15
"2003_17_JAX_ATL",2003,"JAX","ATL",2.5,"Jack Del Rio","dome","lose","away",0.112217507252592,8.78947368421053,5.60714285714286,0,0,10,0.159265605358329,15,4.54054054054054,1,0,0
"2003_17_CLE_CIN",2003,"CLE","CIN",8.5,"Butch Davis","outdoors","win","away",0.157583102530806,12.7777777777778,6.79487179487179,0,0,15,-0.0164287800084967,7.60869565217391,4.6,1,0,5
"2003_17_IND_HOU",2003,"IND","HOU",-9,"Tony Dungy","closed","lose","away",-0.0293528898842688,8.46153846153846,5.44736842105263,1,1,15,-0.154533206486732,8.07692307692308,4.80952380952381,1,0,0
"2003_17_CHI_KC",2003,"CHI","KC",7.5,"Dick Jauron","outdoors","lose","away",-0.307306135418934,11.6470588235294,3.81818181818182,2,0,15,0.0797599424285141,9.22727272727273,2.87096774193548,1,0,5
"2003_17_NYJ_MIA",2003,"NYJ","MIA",3.5,"Herm Edwards","outdoors","win","away",0.141436262009275,10.0454545454545,3.76,0,0,0,0.143857416840946,15.6190476190476,3.28,1,0,0
"2003_17_DAL_NO",2003,"DAL","NO",-1,"Bill Parcells","dome","lose","away",-0.0823175872145738,10.7407407407407,3.69565217391304,3,0,0,-0.0623829581087356,16.2,2.41666666666667,0,0,15
"2003_17_TB_TEN",2003,"TB","TEN",4,"Jon Gruden","outdoors","lose","away",-0.132847349244194,8.41666666666667,4.68421052631579,4,0,30,0.0335493556009314,12.8888888888889,3.42424242424242,1,0,0
"2003_17_MIN_ARI",2003,"MIN","ARI",-7.5,"Mike Tice","outdoors","lose","away",0.0902152947592828,10.9444444444444,4.54545454545455,1,1,0,-0.186640286133848,11.2,3.36842105263158,1,0,0
"2003_17_CAR_NYG",2003,"CAR","NYG",-4.5,"John Fox","outdoors","win","away",-0.0969842096357623,11.9375,3.53125,1,2,30,-0.500958252068047,6.11111111111111,4,4,0,16
"2003_17_DEN_GB",2003,"DEN","GB",10,"Mike Shanahan","outdoors","lose","away",-0.305219174728157,7.84615384615385,3.35294117647059,2,0,19,0.126000453403465,9.07692307692308,7.70588235294118,1,0,0
"2003_17_PIT_BAL",2003,"PIT","BAL",6,"Bill Cowher","outdoors","win","away",-0.397102074977324,12.6,2.07407407407407,3,1,0,-0.241696054918276,10.1875,4.0625,1,1,15
"2004_01_IND_NE",2004,"IND","NE",3,"Tony Dungy","outdoors","push","away",0.135333216998138,16,4.80952380952381,1,2,0,0.278327792501483,12.8846153846154,5.1875,1,0,0
"2004_01_TEN_MIA",2004,"TEN","MIA",-3,"Jeff Fisher","outdoors","win","away",-0.0740599771852026,8.11111111111111,5.05555555555556,0,1,19,-0.182519114339071,8.07692307692308,3.25,3,0,25
"2004_01_JAX_BUF",2004,"JAX","BUF",3,"Jack Del Rio","outdoors","win","away",-0.19989018152613,8.16666666666667,3.60869565217391,2,0,0,-0.162467861495415,9,2.74285714285714,0,2,0
"2004_01_DET_CHI",2004,"DET","CHI",1.5,"Steve Mariucci","outdoors","win","away",-0.126423678639849,13.3571428571429,2.78571428571429,1,0,15,-0.1289322020031,14.1875,4,2,2,58
"2004_01_BAL_CLE",2004,"BAL","CLE",-3.5,"Brian Billick","outdoors","lose","away",-0.206341563469212,8.68181818181818,3.38461538461538,2,1,0,-0.103444005232194,12,2.93103448275862,0,0,15
"2004_01_SEA_NO",2004,"SEA","NO",-2.5,"Mike Holmgren","dome","win","away",0.0927568728043495,12.9473684210526,4.275,1,1,51,-0.314797904085496,12.3888888888889,3.89473684210526,1,2,12
"2004_01_CIN_NYJ",2004,"CIN","NYJ",5.5,"Marvin Lewis","outdoors","lose","away",0.119982128323714,13.7777777777778,4.22222222222222,1,1,15,0.303268845992395,11.2,6.90625,0,0,9
"2004_01_ARI_STL",2004,"ARI","STL",11,"Dennis Green","dome","win","away",-0.0869675371451937,10.0555555555556,4.47826086956522,0,0,0,0.0338734909953774,11.8260869565217,5.86666666666667,1,2,0
"2004_01_TB_WAS",2004,"TB","WAS",2.5,"Jon Gruden","outdoors","lose","away",-0.324159453037212,7.04166666666667,2,1,1,0,-0.229165969189133,9.61538461538461,4.36842105263158,0,1,20
"2004_01_DAL_MIN",2004,"DAL","MIN",6.5,"Bill Parcells","dome","lose","away",0.0782146182421011,12.2413793103448,3.38095238095238,0,2,42,0.441601401548488,15.5,4.85714285714286,0,0,15
"2004_01_NYG_PHI",2004,"NYG","PHI",9.5,"Tom Coughlin","outdoors","lose","away",0.0702841237337761,14.1578947368421,7.39130434782609,0,1,5,0.242929532422328,12.6923076923077,5.22222222222222,0,0,5
"2004_01_ATL_SF",2004,"ATL","SF",-3,"Jim Mora","outdoors","lose","away",-0.0608773525306663,12.5384615384615,3.96,1,0,0,-0.118798813371627,10.5925925925926,4.04347826086957,1,1,0
"2004_01_KC_DEN",2004,"KC","DEN",3,"Dick Vermeil","outdoors","lose","away",0.0649587333923208,10.875,5.96428571428571,1,0,15,0.10039692098479,12.7777777777778,5.70588235294118,2,1,25
"2004_01_GB_CAR",2004,"GB","CAR",3,"Mike Sherman","outdoors","win","away",0.164908352300564,9.53333333333333,3.32608695652174,0,0,5,-0.0246959630262361,12.3478260869565,2.92307692307692,1,1,44
"2004_02_PIT_BAL",2004,"PIT","BAL",4,"Bill Cowher","outdoors","lose","away",-0.202711732407891,15.1875,3.72,2,1,53,-0.0840011633328803,9.8,4.60526315789474,0,0,30
"2004_02_HOU_DET",2004,"HOU","DET",3,"Dom Capers","dome","lose","away",-0.0160751980516307,13.6086956521739,3.5,1,2,15,0.0891406393806477,9.77777777777778,4.08695652173913,1,0,0
"2004_02_CHI_GB",2004,"CHI","GB",9,"Lovie Smith","outdoors","win","away",0.094890760594696,13.2,5.57575757575758,1,1,0,-0.144413001683014,10.5,4.90322580645161,2,1,15
"2004_02_DEN_JAX",2004,"DEN","JAX",-3,"Mike Shanahan","outdoors","lose","away",-0.019913291030831,10.8695652173913,3.02857142857143,0,1,15,-0.190342236895231,15,3.04545454545455,0,0,0
"2004_02_CAR_KC",2004,"CAR","KC",7,"John Fox","outdoors","win","away",0.0444580228692191,11.25,4.69230769230769,2,0,30,-0.177566767907731,11,4.73913043478261,1,1,25
"2004_02_SF_NO",2004,"SF","NO",7.5,"Dennis Erickson","dome","win","away",0.0433726349489977,11.3888888888889,5.29411764705882,1,2,30,0.0187292146719807,11.16,2.18181818181818,0,1,15
"2004_02_WAS_NYG",2004,"WAS","NYG",-3,"Joe Gibbs","outdoors","lose","away",-0.32701659572735,12.3157894736842,3.85714285714286,4,3,35,-0.199324152505542,10.5454545454545,2.21428571428571,0,0,0
"2004_02_IND_TEN",2004,"IND","TEN",-1.5,"Tony Dungy","outdoors","win","away",0.316190045929841,10.5833333333333,5.90909090909091,0,1,20,0.0338614224093413,10.6538461538462,5.1,1,1,0
"2004_02_SEA_TB",2004,"SEA","TB",-3,"Mike Holmgren","outdoors","win","away",-0.255035047755248,12.25,2.63636363636364,1,0,0,-0.332759551910583,8.36,3.83333333333333,2,1,0
"2004_02_NE_ARI",2004,"NE","ARI",-8,"Bill Belichick","outdoors","win","away",0.0886851269734985,14.6,4.35,2,1,0,-0.361533650841225,12.3076923076923,3.125,2,0,15
"2004_02_CLE_DAL",2004,"CLE","DAL",4.5,"Butch Davis","outdoors","lose","away",-0.374686349116635,8.875,5.23076923076923,3,0,0,-0.0273988440211511,14,4.5,3,1,0
"2004_02_BUF_OAK",2004,"BUF","OAK",3.5,"Mike Mularkey","outdoors","win","away",-0.0658758385861016,15.8571428571429,2.79166666666667,1,0,15,0.00182543092356823,11,3.08333333333333,0,0,10
"2004_02_NYJ_SD",2004,"NYJ","SD",-3,"Herm Edwards","outdoors","win","away",0.198259722096128,11.7272727272727,3.48571428571429,0,0,0,0.0283318328457729,14.8666666666667,4.44,2,1,0
"2004_02_MIA_CIN",2004,"MIA","CIN",5.5,"Dave Wannstedt","outdoors","win","away",-0.334950567984917,10.3809523809524,1.25,2,0,19,-0.340397770090841,7,3.24137931034483,1,0,0
"2004_02_MIN_PHI",2004,"MIN","PHI",3,"Mike Tice","outdoors","lose","away",0.205282296645591,9.27027027027027,4.10526315789474,1,1,15,0.213044480222727,12.8947368421053,5.75,0,1,0
"2004_03_ARI_ATL",2004,"ARI","ATL",11,"Dennis Green","dome","win","away",-0.316120246187468,9.52,2.66666666666667,0,4,0,-0.406150653567366,11.5,7.25925925925926,1,3,20
"2004_03_BAL_CIN",2004,"BAL","CIN",-1.5,"Brian Billick","outdoors","win","away",0.0581110655973976,11.4545454545455,8,0,2,20,-0.220680423930513,12.64,4.19230769230769,3,1,5
"2004_03_PHI_DET",2004,"PHI","DET",-4.5,"Andy Reid","dome","win","away",0.19901556190861,12.2758620689655,3.875,0,1,25,-0.19270787461808,9.47619047619048,4.27777777777778,0,1,0
"2004_03_HOU_KC",2004,"HOU","KC",7.5,"Dom Capers","outdoors","win","away",0.00367259527420726,17.9230769230769,2.92307692307692,1,0,10,0.0225108352142211,10.7619047619048,4.66666666666667,1,0,20
"2004_03_CHI_MIN",2004,"CHI","MIN",12,"Lovie Smith","dome","win","away",0.107089308669774,11.8095238095238,5.21428571428571,0,1,0,0.0966673956337936,18.9473684210526,4.52380952380952,0,2,7
"2004_03_CLE_NYG",2004,"CLE","NYG",3,"Butch Davis","outdoors","lose","away",-0.12263810723742,8.57142857142857,5.39130434782609,1,2,29,0.246726519395307,15.0526315789474,3.96666666666667,0,0,15
"2004_03_NO_STL",2004,"NO","STL",6,"Jim Haslett","dome","win","away",0.121978496056767,13.1666666666667,4.5625,0,0,0,0.100833144896773,11.1875,5.2,0,1,20
"2004_03_JAX_TEN",2004,"JAX","TEN",6,"Jack Del Rio","outdoors","win","away",0.0647942780121364,8.85714285714286,4.68965517241379,0,0,0,-0.107037962939434,8.9375,4.57692307692308,1,0,10
"2004_03_GB_IND",2004,"GB","IND",6,"Mike Sherman","dome","lose","away",0.212451728491043,11.5882352941176,3.89473684210526,1,1,0,0.345276511348511,14.0357142857143,2.81818181818182,0,0,25
"2004_03_SF_SEA",2004,"SF","SEA",10,"Dennis Erickson","outdoors","lose","away",-0.458626178966139,8.05263157894737,2.66666666666667,2,2,0,0.14922276202155,11.9545454545455,3.4,0,0,0
"2004_03_PIT_MIA",2004,"PIT","MIA",2.5,"Bill Cowher","outdoors","win","away",-0.116002618714803,13.5833333333333,4.02631578947368,1,0,20,-0.437858653066099,10.5384615384615,1.89285714285714,2,2,15
"2004_03_TB_OAK",2004,"TB","OAK",3,"Jon Gruden","outdoors","lose","away",0.0677115673468235,14.0454545454545,4.18181818181818,1,0,0,0.158597362770762,13.2222222222222,5.58064516129032,1,0,16
"2004_03_DAL_WAS",2004,"DAL","WAS",1.5,"Bill Parcells","outdoors","win","away",0.0704702748471926,16,2.55,0,0,0,-0.0133765089184976,13,3.91666666666667,0,0,11
"2004_04_NE_BUF",2004,"NE","BUF",-5.5,"Bill Belichick","outdoors","win","away",0.306140066942542,17.5294117647059,4,0,1,15,-0.164594017579902,13.7222222222222,4.55555555555556,1,1,30
"2004_04_PHI_CHI",2004,"PHI","CHI",-8.5,"Andy Reid","outdoors","win","away",0.131440820281504,9.875,4.9375,1,0,26,-0.160642208871319,8.26923076923077,2.46153846153846,0,0,0
"2004_04_WAS_CLE",2004,"WAS","CLE",-2.5,"Joe Gibbs","outdoors","lose","away",-0.118968161179262,11.2941176470588,3.08333333333333,0,2,0,-0.14455694768408,13.9285714285714,3.48275862068966,0,1,24
"2004_04_NYG_GB",2004,"NYG","GB",7,"Tom Coughlin","outdoors","win","away",0.171886031966264,9.35,7,1,0,22,-0.159671279437184,11,4.26315789473684,2,1,15
"2004_04_IND_JAX",2004,"IND","JAX",-4,"Tony Dungy","outdoors","win","away",0.224790542327541,11,4.33333333333333,1,0,3,0.0342837266509337,10.9655172413793,3.12903225806452,0,1,0
"2004_04_CIN_PIT",2004,"CIN","PIT",4,"Marvin Lewis","outdoors","lose","away",-0.160988663463256,8.2,5.07407407407407,2,1,15,-0.0298774002494611,10.2352941176471,4.39473684210526,0,2,10
"2004_04_NO_ARI",2004,"NO","ARI",-3.5,"Jim Haslett","outdoors","lose","away",-0.280816742890371,10.0833333333333,2.92857142857143,0,2,15,0.0943705668178559,13.6923076923077,5.275,0,1,0
"2004_04_ATL_CAR",2004,"ATL","CAR",3.5,"Jim Mora","outdoors","win","away",0.122936691894058,14.8,4.54054054054054,0,0,30,-0.154575313819327,13.3913043478261,3.19047619047619,2,1,27
"2004_04_NYJ_MIA",2004,"NYJ","MIA",-5.5,"Herm Edwards","outdoors","win","away",-0.269491025943357,10.2142857142857,4.22222222222222,1,0,35,-0.502436526930323,11.4444444444444,4.61904761904762,2,2,0
"2004_04_TEN_SD",2004,"TEN","SD",-3,"Jeff Fisher","outdoors","lose","away",0.0213509942645331,7.15384615384615,4,0,0,0,0.459801416611415,12.875,8.125,0,0,0
"2004_04_DEN_TB",2004,"DEN","TB",-3,"Mike Shanahan","outdoors","push","away",-0.0503767035940471,10.6153846153846,3.17142857142857,0,0,0,-0.0289029538353454,10.8,4.58333333333333,0,1,0
"2004_04_KC_BAL",2004,"KC","BAL",6,"Dick Vermeil","outdoors","win","away",0.284799247749565,10.6190476190476,4.2093023255814,0,0,25,-0.0806380418286855,15.4,4.26315789473684,0,0,0
"2004_05_DET_ATL",2004,"DET","ATL",6.5,"Steve Mariucci","dome","win","away",-0.00181139212004556,9.125,3.43333333333333,0,0,35,-0.293564128851888,11,3.48148148148148,1,2,0
"2004_05_NYG_DAL",2004,"NYG","DAL",3.5,"Tom Coughlin","outdoors","win","away",0.146830080046287,12.0555555555556,4.80769230769231,0,1,14,-0.133857902212876,8.4,5.53333333333333,1,1,15
"2004_05_MIN_HOU",2004,"MIN","HOU",-3.5,"Mike Tice","open","win","away",0.281314561329929,11,4.69230769230769,0,0,25,0.257389447172999,13.7777777777778,3.05882352941176,0,0,0
"2004_05_MIA_NE",2004,"MIA","NE",11,"Dave Wannstedt","outdoors","lose","away",-0.192397571722339,12.2380952380952,2.72,1,1,10,-0.117683368967956,10.8571428571429,3.94285714285714,1,0,25
"2004_05_TB_NO",2004,"TB","NO",3,"Jon Gruden","dome","win","away",0.118251252190708,12.4761904761905,3.90909090909091,0,1,15,-0.176883577522796,9.63636363636364,5,1,1,0
"2004_05_CLE_PIT",2004,"CLE","PIT",4.5,"Butch Davis","outdoors","lose","away",-0.0269814538639672,13.125,4.66666666666667,0,1,15,0.0843510650073154,14.4375,4.325,1,0,0
"2004_05_BUF_NYJ",2004,"BUF","NYJ",6.5,"Mike Mularkey","outdoors","win","away",-0.0051579207712267,12.3125,3.63636363636364,1,0,10,0.0191947074431939,9.80645161290323,3.69565217391304,1,1,15
"2004_05_JAX_SD",2004,"JAX","SD",-2.5,"Jack Del Rio","outdoors","lose","away",0.0798383944524297,9.91666666666667,4.44444444444444,2,1,15,0.236824786959861,12.4117647058824,5.02857142857143,0,0,0
"2004_05_CAR_DEN",2004,"CAR","DEN",4,"John Fox","outdoors","win","away",0.0605683643902716,13.3076923076923,2.6,0,0,15,0.0452664040750072,13.2941176470588,6.05714285714286,2,0,14
"2004_05_ARI_SF",2004,"ARI","SF",1,"Dennis Green","outdoors","lose","away",0.124286110333742,12.1578947368421,3.75,1,0,15,0.0281396498743615,10.9736842105263,3.22222222222222,0,2,15
"2004_05_BAL_WAS",2004,"BAL","WAS",0,"Brian Billick","outdoors","win","away",-0.278343456646446,9,4.31578947368421,3,0,25,-0.428053111564697,6.38461538461539,2,1,1,15
"2004_05_TEN_GB",2004,"TEN","GB",3,"Jeff Fisher","outdoors","win","away",0.363919540951654,14.5,5.38095238095238,0,0,10,-0.0708258458791808,12.9677419354839,3.18181818181818,3,2,25
"2004_06_MIA_BUF",2004,"MIA","BUF",4.5,"Dave Wannstedt","outdoors","lose","away",-0.168841503420329,11.3333333333333,4.44,1,0,30,0.0475399640964356,14.1333333333333,4.41935483870968,0,0,1
"2004_06_WAS_CHI",2004,"WAS","CHI",1.5,"Joe Gibbs","outdoors","win","away",-0.126113278977229,11.875,4.76086956521739,1,0,15,-0.404635269690756,6.5,4.5,1,0,10
"2004_06_CIN_CLE",2004,"CIN","CLE",3,"Marvin Lewis","outdoors","lose","away",-0.217702533301668,7.4,3.22222222222222,1,0,15,-0.0238519189864288,19.375,3.11111111111111,2,2,40
"2004_06_GB_DET",2004,"GB","DET",3,"Mike Sherman","dome","win","away",0.285724609474405,10.6538461538462,4.2972972972973,0,0,15,-0.577128626156802,8.41666666666667,2.0625,1,0,0
"2004_06_KC_JAX",2004,"KC","JAX",-2.5,"Dick Vermeil","outdoors","lose","away",0.186504075505969,13.695652173913,3.66666666666667,1,0,10,0.16872550702393,12.4166666666667,4.39130434782609,0,0,10
"2004_06_SEA_NE",2004,"SEA","NE",3.5,"Mike Holmgren","outdoors","lose","away",-0.0101390544434884,12.9259259259259,4.85714285714286,2,0,25,0.110263442786132,12.1578947368421,4.34375,1,1,0
"2004_06_SF_NYJ",2004,"SF","NYJ",9.5,"Dennis Erickson","outdoors","win","away",0.0540603726313465,15.8888888888889,3.66666666666667,1,1,0,0.0936377129698568,11.1,4.75,0,0,0
"2004_06_CAR_PHI",2004,"CAR","PHI",10,"John Fox","outdoors","lose","away",-0.121218389120161,8.54166666666667,5.09677419354839,4,0,0,0.0182731364170743,14.9285714285714,4.61111111111111,1,0,0
"2004_06_HOU_TEN",2004,"HOU","TEN",5.5,"Dom Capers","outdoors","win","away",-0.0175654358491265,16.625,2.85714285714286,1,1,5,-0.222460219034644,11.0526315789474,4.59090909090909,4,0,15
"2004_06_PIT_DAL",2004,"PIT","DAL",3,"Bill Cowher","outdoors","win","away",0.205826314783058,9.19047619047619,4.31034482758621,0,0,5,0.041693102541843,12.3478260869565,4.76190476190476,0,1,10
"2004_06_DEN_OAK",2004,"DEN","OAK",-2.5,"Mike Shanahan","outdoors","win","away",0.141688818488949,17.2727272727273,4.98039215686275,1,0,35,-0.427862200385832,9.06666666666667,1.9375,1,1,15
"2004_06_MIN_NO",2004,"MIN","NO",-3.5,"Mike Tice","dome","win","away",0.390450197240561,16.3461538461538,7.30769230769231,2,1,0,0.136926837445393,11.3181818181818,6.91304347826087,1,0,0
"2004_06_TB_STL",2004,"TB","STL",6.5,"Jon Gruden","dome","lose","away",-0.172339188612594,10.5925925925926,2.5,1,3,0,-0.0644719461764654,14.6666666666667,3.13333333333333,1,1,20
"2004_07_BUF_BAL",2004,"BUF","BAL",4.5,"Mike Mularkey","outdoors","lose","away",-0.474503395156777,10.15,3.69565217391304,4,1,10,-0.317545173331872,8.6,3.29032258064516,0,1,0
"2004_07_PHI_CLE",2004,"PHI","CLE",-7,"Andy Reid","outdoors","lose","away",0.21333771620702,13.4285714285714,5.26086956521739,1,0,35,0.230417856883371,11.2380952380952,4.85294117647059,1,0,0
"2004_07_JAX_IND",2004,"JAX","IND",9,"Jack Del Rio","dome","win","away",0.209121692458108,13.0434782608696,4.74074074074074,1,1,0,0.149811806103108,13.6296296296296,4.83333333333333,0,2,0
"2004_07_ATL_KC",2004,"ATL","KC",3.5,"Jim Mora","outdoors","lose","away",-0.413657623556175,14.2222222222222,5.66666666666667,2,0,15,0.408164604473254,13.45,5.53061224489796,0,1,0
"2004_07_TEN_MIN",2004,"TEN","MIN",6,"Jeff Fisher","dome","lose","away",-0.244166245401275,9.9,3.92857142857143,3,1,0,0.0714396538563204,7.625,6.16,0,0,15
"2004_07_DET_NYG",2004,"DET","NYG",7,"Steve Mariucci","outdoors","win","away",0.341248032613434,12.7777777777778,4.33333333333333,0,0,10,-0.0724607185358345,11.7391304347826,2.88461538461538,1,1,25
"2004_07_CHI_TB",2004,"CHI","TB",7,"Lovie Smith","outdoors","lose","away",-0.287255393805726,8.28571428571429,3.8,1,0,5,-0.105308245392681,10.8666666666667,3.97142857142857,0,2,15
"2004_07_NYJ_NE",2004,"NYJ","NE",6,"Herm Edwards","outdoors","push","away",-0.0150200304117773,8.52631578947368,3.92592592592593,0,1,10,0.0195819453355051,11.5,5.23076923076923,0,1,22
"2004_07_SEA_ARI",2004,"SEA","ARI",-6.5,"Mike Holmgren","outdoors","lose","away",-0.26720521927724,13.3571428571429,5.5,4,0,0,-0.198290179252994,9.63636363636364,3.74285714285714,1,1,45
"2004_07_DAL_GB",2004,"DAL","GB",4,"Bill Parcells","outdoors","lose","away",0.248088599914168,13.3913043478261,4.125,0,0,10,0.473358477000263,11.0833333333333,7.6551724137931,0,0,22
"2004_07_NO_OAK",2004,"NO","OAK",3,"Jim Haslett","outdoors","win","away",0.0835846084268986,12.2608695652174,1.69230769230769,0,0,16,0.0512984691505843,13.4615384615385,3.41666666666667,1,0,0
"2004_07_DEN_CIN",2004,"DEN","CIN",-7,"Mike Shanahan","outdoors","lose","away",-0.101152035115021,9.60869565217391,4.73076923076923,2,1,51,-0.085722045411195,16.5,4.56666666666667,1,0,0
"2004_08_ARI_BUF",2004,"ARI","BUF",4.5,"Dennis Green","outdoors","lose","away",-0.184092240470748,11.2222222222222,3.36842105263158,0,0,40,-0.0438275484109427,10.125,3.63888888888889,0,0,15
"2004_08_DET_DAL",2004,"DET","DAL",3,"Steve Mariucci","outdoors","lose","away",0.0926444091979028,13.4210526315789,2.78571428571429,1,0,15,0.00303230137816384,12.3684210526316,3.09756097560976,3,0,8
"2004_08_JAX_HOU",2004,"JAX","HOU",2,"Jack Del Rio","open","lose","away",-0.183613416820801,9.44444444444444,3.25,2,0,15,0.0016015790021289,10.6153846153846,2.90625,0,2,20
