"game_id","team","wind","temp"
"2022_08_BAL_TB","TB",NA,NA
"2022_08_DEN_JAX","JAX",NA,NA
"2022_08_CAR_ATL","ATL",NA,NA
"2022_08_CHI_DAL","DAL",NA,NA
"2022_08_MIA_DET","DET",NA,NA
"2022_08_ARI_MIN","MIN",NA,NA
"2022_08_LV_NO","NO",NA,NA
"2022_08_NE_NYJ","NYJ",NA,NA
"2022_08_PIT_PHI","PHI",NA,NA
"2022_08_TEN_HOU","HOU",NA,NA
"2022_08_WAS_IND","IND",NA,NA
"2022_08_SF_LA","LA",NA,NA
"2022_08_NYG_SEA","SEA",NA,NA
"2022_08_GB_BUF","BUF",NA,NA
"2022_08_CIN_CLE","CLE",9,66
"2022_09_PHI_HOU","HOU",NA,NA
"2022_09_LAC_ATL","ATL",NA,NA
"2022_09_MIA_CHI","CHI",17,58
"2022_09_CAR_CIN","CIN",11,68
"2022_09_GB_DET","DET",NA,NA
"2022_09_LV_JAX","JAX",14,81
"2022_09_IND_NE","NE",13,78
"2022_09_BUF_NYJ","NYJ",17,69
"2022_09_MIN_WAS","WAS",11,71
"2022_09_SEA_ARI","ARI",NA,NA
"2022_09_LA_TB","TB",2,88
"2022_09_TEN_KC","KC",7,54
"2022_09_BAL_NO","NO",NA,NA
"2022_10_ATL_CAR","CAR",12,61
"2022_10_SEA_TB","TB",NA,NA
"2022_10_MIN_BUF","BUF",11,38
"2022_10_DET_CHI","CHI",13,34
"2022_10_JAX_KC","KC",7,33
"2022_10_CLE_MIA","MIA",7,85
"2022_10_HOU_NYG","NYG",15,50
"2022_10_NO_PIT","PIT",15,37
"2022_10_DEN_TEN","TEN",9,36
"2022_10_IND_LV","LV",NA,NA
"2022_10_DAL_GB","GB",8,33
"2022_10_ARI_LA","LA",NA,NA
"2022_10_LAC_SF","SF",6,57
"2022_10_WAS_PHI","PHI",6,43
"2022_11_TEN_GB","GB",11,25
"2022_11_CHI_ATL","ATL",NA,NA
"2022_11_CAR_BAL","BAL",2,36
"2022_11_CLE_BUF","BUF",NA,NA
"2022_11_WAS_HOU","HOU",NA,NA
"2022_11_PHI_IND","IND",NA,NA
"2022_11_NYJ_NE","NE",2,42
"2022_11_LA_NO","NO",NA,NA
"2022_11_DET_NYG","NYG",21,35
"2022_11_LV_DEN","DEN",11,49
"2022_11_DAL_MIN","MIN",NA,NA
"2022_11_CIN_PIT","PIT",12,27
"2022_11_KC_LAC","LAC",NA,NA
"2022_11_SF_ARI","ARI",NA,NA
"2022_12_BUF_DET","DET",NA,NA
"2022_12_NYG_DAL","DAL",NA,NA
"2022_12_NE_MIN","MIN",NA,NA
"2022_12_DEN_CAR","CAR",15,66
"2022_12_TB_CLE","CLE",14,56
"2022_12_BAL_JAX","JAX",19,77
"2022_12_HOU_MIA","MIA",13,84
"2022_12_CHI_NYJ","NYJ",9,50
"2022_12_CIN_TEN","TEN",14,56
"2022_12_ATL_WAS","WAS",9,46
"2022_12_LAC_ARI","ARI",NA,NA
"2022_12_LV_SEA","SEA",8,44
"2022_12_LA_KC","KC",6,44
"2022_12_NO_SF","SF",2,59
"2022_12_GB_PHI","PHI",24,62
"2022_12_PIT_IND","IND",NA,NA
"2022_13_BUF_NE","NE",NA,NA
"2022_13_PIT_ATL","ATL",NA,NA
"2022_13_DEN_BAL","BAL",NA,NA
"2022_13_GB_CHI","CHI",NA,NA
"2022_13_JAX_DET","DET",NA,NA
"2022_13_CLE_HOU","HOU",NA,NA
"2022_13_NYJ_MIN","MIN",NA,NA
"2022_13_WAS_NYG","NYG",NA,NA
"2022_13_TEN_PHI","PHI",NA,NA
"2022_13_SEA_LA","LA",NA,NA
"2022_13_MIA_SF","SF",NA,NA
"2022_13_KC_CIN","CIN",NA,NA
"2022_13_LAC_LV","LV",NA,NA
"2022_13_IND_DAL","DAL",NA,NA
"2022_13_NO_TB","TB",NA,NA
"2022_14_LV_LA","LA",NA,NA
"2022_14_NYJ_BUF","BUF",NA,NA
"2022_14_CLE_CIN","CIN",NA,NA
"2022_14_HOU_DAL","DAL",NA,NA
"2022_14_MIN_DET","DET",NA,NA
"2022_14_PHI_NYG","NYG",NA,NA
"2022_14_BAL_PIT","PIT",NA,NA
"2022_14_JAX_TEN","TEN",NA,NA
"2022_14_MIA_LAC","LAC",NA,NA
"2022_14_CAR_SEA","SEA",NA,NA
"2022_14_TB_SF","SF",NA,NA
"2022_14_KC_DEN","DEN",NA,NA
"2022_14_NE_ARI","ARI",NA,NA
"2022_15_SF_SEA","SEA",NA,NA
"2022_15_MIA_BUF","BUF",NA,NA
"2022_15_PIT_CAR","CAR",NA,NA
"2022_15_PHI_CHI","CHI",NA,NA
"2022_15_BAL_CLE","CLE",NA,NA
"2022_15_KC_HOU","HOU",NA,NA
"2022_15_DAL_JAX","JAX",NA,NA
"2022_15_IND_MIN","MIN",NA,NA
"2022_15_ATL_NO","NO",NA,NA
"2022_15_DET_NYJ","NYJ",NA,NA
"2022_15_NYG_WAS","WAS",NA,NA
"2022_15_ARI_DEN","DEN",NA,NA
"2022_15_TEN_LAC","LAC",NA,NA
"2022_15_CIN_TB","TB",NA,NA
"2022_15_NE_LV","LV",NA,NA
"2022_15_LA_GB","GB",NA,NA
"2022_16_JAX_NYJ","NYJ",NA,NA
"2022_16_ATL_BAL","BAL",NA,NA
"2022_16_DET_CAR","CAR",NA,NA
"2022_16_BUF_CHI","CHI",NA,NA
"2022_16_NO_CLE","CLE",NA,NA
"2022_16_SEA_KC","KC",NA,NA
"2022_16_NYG_MIN","MIN",NA,NA
"2022_16_CIN_NE","NE",NA,NA
"2022_16_HOU_TEN","TEN",NA,NA
"2022_16_WAS_SF","SF",NA,NA
"2022_16_PHI_DAL","DAL",NA,NA
"2022_16_LV_PIT","PIT",NA,NA
"2022_16_GB_MIA","MIA",NA,NA
"2022_16_DEN_LA","LA",NA,NA
"2022_16_TB_ARI","ARI",NA,NA
"2022_16_LAC_IND","IND",NA,NA
"2022_17_DAL_TEN","TEN",NA,NA
"2022_17_ARI_ATL","ATL",NA,NA
"2022_17_PIT_BAL","BAL",NA,NA
"2022_17_CHI_DET","DET",NA,NA
"2022_17_JAX_HOU","HOU",NA,NA
"2022_17_DEN_KC","KC",NA,NA
"2022_17_MIA_NE","NE",NA,NA
"2022_17_IND_NYG","NYG",NA,NA
"2022_17_NO_PHI","PHI",NA,NA
"2022_17_CAR_TB","TB",NA,NA
"2022_17_CLE_WAS","WAS",NA,NA
"2022_17_SF_LV","LV",NA,NA
"2022_17_NYJ_SEA","SEA",NA,NA
"2022_17_MIN_GB","GB",NA,NA
"2022_17_LA_LAC","LAC",NA,NA
"2022_17_BUF_CIN","CIN",NA,NA
"2022_18_TB_ATL","ATL",NA,NA
"2022_18_NE_BUF","BUF",NA,NA
"2022_18_MIN_CHI","CHI",NA,NA
"2022_18_BAL_CIN","CIN",NA,NA
"2022_18_LAC_DEN","DEN",NA,NA
"2022_18_DET_GB","GB",NA,NA
"2022_18_HOU_IND","IND",NA,NA
"2022_18_TEN_JAX","JAX",NA,NA
"2022_18_KC_LV","LV",NA,NA
"2022_18_NYJ_MIA","MIA",NA,NA
"2022_18_CAR_NO","NO",NA,NA
"2022_18_NYG_PHI","PHI",NA,NA
"2022_18_CLE_PIT","PIT",NA,NA
"2022_18_LA_SEA","SEA",NA,NA
"2022_18_ARI_SF","SF",NA,NA
"2022_18_DAL_WAS","WAS",NA,NA
"2001_01_CHI_BAL","CHI",10,83
"2001_01_NO_BUF","NO",10,87
"2001_01_NE_CIN","NE",8,79
"2001_01_SEA_CLE","SEA",12,81
"2001_01_TB_DAL","TB",10,69
"2001_01_DET_GB","DET",5,60
"2001_01_PIT_JAX","PIT",10,83
"2001_01_OAK_KC","OAK",12,64
"2001_01_CAR_MIN","CAR",NA,NA
"2001_01_IND_NYJ","IND",6,81
"2001_01_STL_PHI","STL",5,82
"2001_01_WAS_SD","WAS",8,68
"2001_01_ATL_SF","ATL",12,68
"2001_01_MIA_TEN","MIA",7,81
"2001_01_NYG_DEN","NYG",9,75
"2001_02_CAR_ATL","CAR",NA,NA
"2001_02_MIN_CHI","MIN",5,63
"2001_02_BAL_CIN","BAL",8,73
"2001_02_DET_CLE","DET",6,66
"2001_02_SD_DAL","SD",0,79
"2001_02_BUF_IND","BUF",NA,NA
"2001_02_TEN_JAX","TEN",10,84
"2001_02_NYG_KC","NYG",14,64
"2001_02_OAK_MIA","OAK",9,88
"2001_02_NYJ_NE","NYJ",10,74
"2001_02_PHI_SEA","PHI",4,65
"2001_02_STL_SF","STL",10,59
"2001_02_DEN_ARI","DEN",6,103
"2001_02_WAS_GB","WAS",12,46
"2001_03_PIT_BUF","PIT",7,63
"2001_03_GB_CAR","GB",14,64
"2001_03_TB_MIN","TB",NA,NA
"2001_03_IND_NE","IND",20,59
"2001_03_NO_NYG","NO",10,54
"2001_03_MIA_STL","MIA",NA,NA
"2001_03_KC_WAS","KC",19,57
"2001_03_ATL_ARI","ATL",20,104
"2001_03_BAL_DEN","BAL",5,71
"2001_03_CLE_JAX","CLE",12,72
"2001_03_SEA_OAK","SEA",7,81
"2001_03_CIN_SD","CIN",8,78
"2001_03_DAL_PHI","DAL",13,53
"2001_03_SF_NYJ","SF",0,52
"2001_04_CHI_ATL","CHI",NA,NA
"2001_04_TEN_BAL","TEN",11,55
"2001_04_SD_CLE","SD",12,45
"2001_04_NE_MIA","NE",0,88
"2001_04_MIN_NO","MIN",NA,NA
"2001_04_WAS_NYG","WAS",16,55
"2001_04_ARI_PHI","ARI",17,53
"2001_04_CIN_PIT","CIN",20,44
"2001_04_NYJ_BUF","NYJ",16,45
"2001_04_KC_DEN","KC",9,74
"2001_04_JAX_SEA","JAX",6,50
"2001_04_DAL_OAK","DAL",10,59
"2001_04_GB_TB","GB",9,80
"2001_04_CAR_SF","CAR",10,52
"2001_04_STL_DET","STL",NA,NA
"2001_05_SF_ATL","SF",NA,NA
"2001_05_NO_CAR","NO",16,71
"2001_05_ARI_CHI","ARI",9,54
"2001_05_CLE_CIN","CLE",10,57
"2001_05_BAL_GB","BAL",12,54
"2001_05_PIT_KC","PIT",15,57
"2001_05_DET_MIN","DET",NA,NA
"2001_05_SD_NE","SD",15,59
"2001_05_NYG_STL","NYG",NA,NA
"2001_05_TB_TEN","TB",10,64
"2001_05_MIA_NYJ","MIA",12,62
"2001_05_DEN_SEA","DEN",7,54
"2001_05_OAK_IND","OAK",NA,NA
"2001_05_WAS_DAL","WAS",0,65
"2001_06_BUF_JAX","BUF",13,66
"2001_06_CHI_CIN","CHI",8,68
"2001_06_BAL_CLE","BAL",12,61
"2001_06_TEN_DET","TEN",NA,NA
"2001_06_NE_IND","NE",NA,NA
"2001_06_ATL_NO","ATL",NA,NA
"2001_06_STL_NYJ","STL",10,70
"2001_06_PIT_TB","PIT",9,83
"2001_06_CAR_WAS","CAR",7,71
"2001_06_KC_ARI","KC",2,88
"2001_06_DEN_SD","DEN",8,66
"2001_06_GB_MIN","GB",NA,NA
"2001_06_PHI_NYG","PHI",7,61
"2001_07_IND_KC","IND",12,55
"2001_07_JAX_BAL","JAX",20,50
"2001_07_NYJ_CAR","NYJ",10,51
"2001_07_SF_CHI","SF",15,46
"2001_07_CIN_DET","CIN",NA,NA
"2001_07_NO_STL","NO",NA,NA
"2001_07_MIN_TB","MIN",15,67
"2001_07_ARI_DAL","ARI",5,70
"2001_07_NYG_WAS","NYG",21,50
"2001_07_NE_DEN","NE",9,72
"2001_07_OAK_PHI","OAK",17,52
"2001_07_BUF_SD","BUF",7,62
"2001_07_MIA_SEA","MIA",7,43
"2001_07_TEN_PIT","TEN",5,51
"2001_08_NE_ATL","NE",NA,NA
"2001_08_IND_BUF","IND",20,54
"2001_08_TB_GB","TB",12,52
"2001_08_CAR_MIA","CAR",17,75
"2001_08_DAL_NYG","DAL",5,58
"2001_08_BAL_PIT","BAL",0,59
"2001_08_JAX_TEN","JAX",7,67
"2001_08_PHI_ARI","PHI",16,94
"2001_08_DET_SF","DET",5,64
"2001_08_CLE_CHI","CLE",10,54
"2001_08_KC_SD","KC",7,67
"2001_08_SEA_WAS","SEA",6,65
"2001_08_NYJ_NO","NYJ",NA,NA
"2001_08_DEN_OAK","DEN",9,62
"2001_09_DAL_ATL","DAL",NA,NA
"2001_09_GB_CHI","GB",8,48
"2001_09_PIT_CLE","PIT",6,42
"2001_09_TB_DET","TB",NA,NA
"2001_09_MIA_IND","MIA",NA,NA
"2001_09_CIN_JAX","CIN",6,73
"2001_09_BUF_NE","BUF",25,47
"2001_09_KC_NYJ","KC",12,48
"2001_09_CAR_STL","CAR",NA,NA
"2001_09_SD_DEN","SD",4,62
"2001_09_NYG_ARI","NYG",7,83
"2001_09_MIN_PHI","MIN",10,50
"2001_09_NO_SF","NO",14,68
"2001_09_OAK_SEA","OAK",0,50
"2001_09_BAL_TEN","BAL",6,52
"2001_10_CLE_BAL","CLE",5,54
"2001_10_SEA_BUF","SEA",14,55
"2001_10_SF_CAR","SF",6,60
"2001_10_TEN_CIN","TEN",4,66
"2001_10_PHI_DAL","PHI",5,70
"2001_10_ATL_GB","ATL",16,59
"2001_10_NYJ_MIA","NYJ",14,81
"2001_10_IND_NO","IND",NA,NA
"2001_10_SD_OAK","SD",7,65
"2001_10_JAX_PIT","JAX",0,57
"2001_10_DET_ARI","DET",0,79
"2001_10_WAS_DEN","WAS",11,44
"2001_10_CHI_TB","CHI",10,80
"2001_10_STL_NE","STL",15,49
"2001_10_NYG_MIN","NYG",NA,NA
"2001_11_GB_DET","GB",NA,NA
"2001_11_DEN_DAL","DEN",0,72
"2001_11_MIA_BUF","MIA",18,58
"2001_11_ATL_CAR","ATL",12,73
"2001_11_CIN_CLE","CIN",15,55
"2001_11_SF_IND","SF",NA,NA
"2001_11_BAL_JAX","BAL",7,79
"2001_11_SEA_KC","SEA",5,49
"2001_11_WAS_PHI","WAS",20,69
"2001_11_PIT_TEN","PIT",6,63
"2001_11_NO_NE","NO",20,62
"2001_11_ARI_SD","ARI",9,63
"2001_11_OAK_NYG","OAK",14,64
"2001_11_CHI_MIN","CHI",NA,NA
"2001_11_TB_STL","TB",NA,NA
"2001_12_PHI_KC","PHI",7,35
"2001_12_IND_BAL","IND",9,51
"2001_12_DET_CHI","DET",13,51
"2001_12_TB_CIN","TB",8,51
"2001_12_TEN_CLE","TEN",5,44
"2001_12_DEN_MIA","DEN",6,76
"2001_12_CAR_NO","CAR",NA,NA
"2001_12_NE_NYJ","NE",10,53
"2001_12_MIN_PIT","MIN",0,46
"2001_12_SD_SEA","SD",12,41
"2001_12_STL_ATL","STL",NA,NA
"2001_12_ARI_OAK","ARI",20,58
"2001_12_DAL_WAS","DAL",9,52
"2001_12_BUF_SF","BUF",25,45
"2001_12_GB_JAX","GB",10,56
"2001_13_NO_ATL","NO",NA,NA
"2001_13_CAR_BUF","CAR",6,40
"2001_13_JAX_CIN","JAX",8,42
"2001_13_NYG_DAL","NYG",5,47
"2001_13_CHI_GB","CHI",12,33
"2001_13_TEN_MIN","TEN",NA,NA
"2001_13_CLE_NE","CLE",15,37
"2001_13_SD_PHI","SD",10,43
"2001_13_SF_STL","SF",NA,NA
"2001_13_DET_TB","DET",5,83
"2001_13_WAS_ARI","WAS",8,71
"2001_13_KC_OAK","KC",15,54
"2001_13_NYJ_PIT","NYJ",8,41
"2001_13_SEA_DEN","SEA",3,38
"2001_13_IND_MIA","IND",6,74
"2001_14_ARI_NYG","ARI",18,46
"2001_14_OAK_SD","OAK",8,62
"2001_14_NE_BUF","NE",0,34
"2001_14_TB_CHI","TB",10,45
"2001_14_JAX_CLE","JAX",8,44
"2001_14_MIN_DET","MIN",NA,NA
"2001_14_ATL_IND","ATL",NA,NA
"2001_14_DEN_KC","DEN",0,49
"2001_14_CIN_NYJ","CIN",7,40
"2001_14_PHI_WAS","PHI",0,46
"2001_14_MIA_SF","MIA",0,52
"2001_14_DAL_SEA","DAL",20,46
"2001_14_GB_TEN","GB",17,62
"2001_14_PIT_BAL","PIT",4,42
"2001_14_STL_NO","STL",NA,NA
"2001_15_TEN_OAK","TEN",6,52
"2001_15_MIA_NE","MIA",14,36
"2001_15_PHI_SF","PHI",8,51
"2001_15_BUF_ATL","BUF",NA,NA
"2001_15_CIN_BAL","CIN",0,46
"2001_15_STL_CAR","STL",10,51
"2001_15_SD_KC","SD",15,28
"2001_15_JAX_MIN","JAX",NA,NA
"2001_15_SEA_NYG","SEA",7,43
"2001_15_DET_PIT","DET",13,45
"2001_15_NO_TB","NO",9,74
"2001_15_CHI_WAS","CHI",14,51
"2001_15_DAL_ARI","DAL",5,58
"2001_15_CLE_GB","CLE",15,24
"2001_15_NYJ_IND","NYJ",NA,NA
"2001_16_BAL_TB","BAL",5,65
"2001_16_ARI_CAR","ARI",7,42
"2001_16_PIT_CIN","PIT",10,20
"2001_16_SF_DAL","SF",5,35
"2001_16_CHI_DET","CHI",NA,NA
"2001_16_MIN_GB","MIN",14,19
"2001_16_KC_JAX","KC",5,53
"2001_16_ATL_MIA","ATL",5,75
"2001_16_BUF_NYJ","BUF",15,32
"2001_16_IND_STL","IND",NA,NA
"2001_16_CLE_TEN","CLE",6,28
"2001_16_NYG_PHI","NYG",16,31
"2001_16_OAK_DEN","OAK",3,24
"2001_16_SEA_SD","SEA",8,63
"2001_16_WAS_NO","WAS",NA,NA
"2001_17_DEN_IND","DEN",NA,NA
"2001_17_NE_CAR","NE",3,36
"2001_17_JAX_CHI","JAX",14,37
"2001_17_DAL_DET","DAL",NA,NA
"2001_17_SF_NO","SF",NA,NA
"2001_17_GB_NYG","GB",5,37
"2001_17_CLE_PIT","CLE",5,31
"2001_17_CIN_TEN","CIN",8,37
"2001_17_ARI_WAS","ARI",8,40
"2001_17_ATL_STL","ATL",NA,NA
"2001_17_BUF_MIA","BUF",14,67
"2001_17_NYJ_OAK","NYJ",3,55
"2001_17_KC_SEA","KC",0,49
"2001_17_PHI_TB","PHI",15,60
"2001_17_MIN_BAL","MIN",11,36
"2001_18_TB_PHI","TB",10,46
"2001_18_NYJ_OAK","NYJ",8,53
"2001_18_SF_GB","SF",4,28
"2001_18_BAL_MIA","BAL",8,73
"2001_19_PHI_CHI","PHI",8,31
"2001_19_OAK_NE","OAK",3,25
"2001_19_BAL_PIT","BAL",10,21
"2001_19_GB_STL","GB",NA,NA
"2001_20_NE_PIT","NE",16,50
"2001_20_PHI_STL","PHI",NA,NA
"2001_21_STL_NE","STL",NA,NA
"2002_01_SF_NYG","SF",7,73
"2002_01_NYJ_BUF","NYJ",6,86
"2002_01_BAL_CAR","BAL",12,78
"2002_01_MIN_CHI","MIN",3,85
"2002_01_SD_CIN","SD",7,90
"2002_01_KC_CLE","KC",0,86
"2002_01_ATL_GB","ATL",9,83
"2002_01_IND_JAX","IND",16,85
"2002_01_DET_MIA","DET",12,87
"2002_01_PHI_TEN","PHI",0,83
"2002_01_ARI_WAS","ARI",5,76
"2002_01_STL_DEN","STL",4,83
"2002_01_SEA_OAK","SEA",7,70
"2002_01_NO_TB","NO",6,90
"2002_01_DAL_HOU","DAL",NA,NA
"2002_01_PIT_NE","PIT",0,86
"2002_02_CHI_ATL","CHI",NA,NA
"2002_02_TB_BAL","TB",0,78
"2002_02_DET_CAR","DET",7,72
"2002_02_CIN_CLE","CIN",6,72
"2002_02_TEN_DAL","TEN",0,81
"2002_02_MIA_IND","MIA",NA,NA
"2002_02_JAX_KC","JAX",7,66
"2002_02_GB_NO","GB",NA,NA
"2002_02_NE_NYJ","NE",7,78
"2002_02_ARI_SEA","ARI",8,62
"2002_02_NYG_STL","NYG",NA,NA
"2002_02_BUF_MIN","BUF",NA,NA
"2002_02_HOU_SD","HOU",8,74
"2002_02_DEN_SF","DEN",11,67
"2002_02_OAK_PIT","OAK",7,70
"2002_02_PHI_WAS","PHI",8,76
"2002_03_NO_CHI","NO",6,53
"2002_03_IND_HOU","IND",NA,NA
"2002_03_NYJ_MIA","NYJ",12,90
"2002_03_CAR_MIN","CAR",NA,NA
"2002_03_KC_NE","KC",20,80
"2002_03_DAL_PHI","DAL",12,82
"2002_03_CLE_TEN","CLE",9,72
"2002_03_SD_ARI","SD",0,100
"2002_03_BUF_DEN","BUF",3,59
"2002_03_GB_DET","GB",NA,NA
"2002_03_SEA_NYG","SEA",8,82
"2002_03_WAS_SF","WAS",5,65
"2002_03_CIN_ATL","CIN",NA,NA
"2002_03_STL_TB","STL",6,79
"2002_04_CHI_BUF","CHI",12,66
"2002_04_NO_DET","NO",NA,NA
"2002_04_CAR_GB","CAR",5,65
"2002_04_NYJ_JAX","NYJ",6,87
"2002_04_MIA_KC","MIA",10,76
"2002_04_HOU_PHI","HOU",10,64
"2002_04_CLE_PIT","CLE",0,64
"2002_04_DAL_STL","DAL",NA,NA
"2002_04_NYG_ARI","NYG",13,90
"2002_04_TB_CIN","TB",6,76
"2002_04_TEN_OAK","TEN",9,68
"2002_04_NE_SD","NE",8,67
"2002_04_MIN_SEA","MIN",6,59
"2002_04_DEN_BAL","DEN",0,71
"2002_05_TB_ATL","TB",NA,NA
"2002_05_OAK_BUF","OAK",14,64
"2002_05_ARI_CAR","ARI",9,74
"2002_05_NYG_DAL","NYG",0,84
"2002_05_CIN_IND","CIN",NA,NA
"2002_05_NE_MIA","NE",10,87
"2002_05_PIT_NO","PIT",NA,NA
"2002_05_WAS_TEN","WAS",6,74
"2002_05_SD_DEN","SD",9,57
"2002_05_KC_NYJ","KC",10,66
"2002_05_PHI_JAX","PHI",10,87
"2002_05_STL_SF","STL",5,72
"2002_05_BAL_CLE","BAL",8,65
"2002_05_GB_CHI","GB",5,46
"2002_06_PIT_CIN","PIT",15,54
"2002_06_CAR_DAL","CAR",13,56
"2002_06_BUF_HOU","BUF",NA,NA
"2002_06_BAL_IND","BAL",NA,NA
"2002_06_DET_MIN","DET",NA,NA
"2002_06_GB_NE","GB",10,61
"2002_06_ATL_NYG","ATL",5,60
"2002_06_CLE_TB","CLE",6,85
"2002_06_NO_WAS","NO",4,65
"2002_06_KC_SD","KC",7,67
"2002_06_OAK_STL","OAK",NA,NA
"2002_06_JAX_TEN","JAX",15,65
"2002_06_MIA_DEN","MIA",3,58
"2002_06_SF_SEA","SF",6,64
"2002_07_CAR_ATL","CAR",NA,NA
"2002_07_JAX_BAL","JAX",5,56
"2002_07_CHI_DET","CHI",NA,NA
"2002_07_DEN_KC","DEN",3,51
"2002_07_BUF_MIA","BUF",9,85
"2002_07_SF_NO","SF",NA,NA
"2002_07_MIN_NYJ","MIN",10,57
"2002_07_SEA_STL","SEA",NA,NA
"2002_07_HOU_CLE","HOU",6,50
"2002_07_SD_OAK","SD",9,62
"2002_07_DAL_ARI","DAL",5,81
"2002_07_WAS_GB","WAS",15,44
"2002_07_TB_PHI","TB",7,57
"2002_07_IND_PIT","IND",3,48
"2002_08_PIT_BAL","PIT",10,61
"2002_08_DET_BUF","DET",18,47
"2002_08_TB_CAR","TB",7,70
"2002_08_TEN_CIN","TEN",6,54
"2002_08_SEA_DAL","SEA",0,60
"2002_08_OAK_KC","OAK",12,39
"2002_08_CHI_MIN","CHI",NA,NA
"2002_08_ATL_NO","ATL",NA,NA
"2002_08_CLE_NYJ","CLE",12,57
"2002_08_ARI_SF","ARI",5,62
"2002_08_HOU_JAX","HOU",9,78
"2002_08_DEN_NE","DEN",15,60
"2002_08_IND_WAS","IND",7,55
"2002_08_NYG_PHI","NYG",5,51
"2002_09_BAL_ATL","BAL",NA,NA
"2002_09_NE_BUF","NE",3,40
"2002_09_PHI_CHI","PHI",7,38
"2002_09_PIT_CLE","PIT",6,40
"2002_09_DAL_DET","DAL",NA,NA
"2002_09_CIN_HOU","CIN",NA,NA
"2002_09_TEN_IND","TEN",NA,NA
"2002_09_MIN_TB","MIN",6,77
"2002_09_NYJ_SD","NYJ",8,69
"2002_09_STL_ARI","STL",3,76
"2002_09_SF_OAK","SF",7,65
"2002_09_WAS_SEA","WAS",3,49
"2002_09_JAX_NYG","JAX",0,43
"2002_09_MIA_GB","MIA",6,30
"2002_10_CIN_BAL","CIN",10,66
"2002_10_NO_CAR","NO",12,69
"2002_10_DET_GB","DET",6,50
"2002_10_NYG_MIN","NYG",NA,NA
"2002_10_IND_PHI","IND",18,66
"2002_10_ATL_PIT","ATL",15,64
"2002_10_SD_STL","SD",NA,NA
"2002_10_HOU_TEN","HOU",20,76
"2002_10_SEA_ARI","SEA",8,76
"2002_10_WAS_JAX","WAS",10,82
"2002_10_NE_CHI","NE",16,60
"2002_10_KC_SF","KC",18,61
"2002_10_MIA_NYJ","MIA",10,65
"2002_10_OAK_DEN","OAK",6,32
"2002_11_NO_ATL","NO",NA,NA
"2002_11_CLE_CIN","CLE",9,36
"2002_11_JAX_HOU","JAX",NA,NA
"2002_11_DAL_IND","DAL",NA,NA
"2002_11_BUF_KC","BUF",13,48
"2002_11_GB_MIN","GB",NA,NA
"2002_11_WAS_NYG","WAS",8,42
"2002_11_ARI_PHI","ARI",8,43
"2002_11_PIT_TEN","PIT",12,42
"2002_11_SF_SD","SF",9,72
"2002_11_CAR_TB","CAR",20,64
"2002_11_NYJ_DET","NYJ",NA,NA
"2002_11_BAL_MIA","BAL",12,68
"2002_11_DEN_SEA","DEN",8,53
"2002_11_NE_OAK","NE",5,61
"2002_11_CHI_STL","CHI",NA,NA
"2002_12_TEN_BAL","TEN",12,53
"2002_12_ATL_CAR","ATL",0,59
"2002_12_DET_CHI","DET",4,45
"2002_12_JAX_DAL","JAX",5,63
"2002_12_SD_MIA","SD",9,77
"2002_12_MIN_NE","MIN",20,49
"2002_12_CLE_NO","CLE",NA,NA
"2002_12_BUF_NYJ","BUF",14,50
"2002_12_CIN_PIT","CIN",14,45
"2002_12_STL_WAS","STL",7,55
"2002_12_OAK_ARI","OAK",5,75
"2002_12_KC_SEA","KC",3,50
"2002_12_NYG_HOU","NYG",NA,NA
"2002_12_GB_TB","GB",5,70
"2002_12_IND_DEN","IND",6,25
"2002_12_PHI_SF","PHI",8,64
"2002_13_NE_DET","NE",NA,NA
"2002_13_WAS_DAL","WAS",5,58
"2002_13_MIA_BUF","MIA",15,25
"2002_13_BAL_CIN","BAL",13,29
"2002_13_CAR_CLE","CAR",12,25
"2002_13_CHI_GB","CHI",10,23
"2002_13_PIT_JAX","PIT",8,53
"2002_13_ARI_KC","ARI",17,44
"2002_13_ATL_MIN","ATL",NA,NA
"2002_13_TEN_NYG","TEN",18,35
"2002_13_HOU_IND","HOU",NA,NA
"2002_13_DEN_SD","DEN",7,64
"2002_13_STL_PHI","STL",23,34
"2002_13_SEA_SF","SEA",0,58
"2002_13_TB_NO","TB",NA,NA
"2002_13_NYJ_OAK","NYJ",7,57
"2002_14_CIN_CAR","CIN",0,38
"2002_14_SF_DAL","SF",5,52
"2002_14_CLE_JAX","CLE",6,63
"2002_14_STL_KC","STL",12,38
"2002_14_BUF_NE","BUF",15,44
"2002_14_HOU_PIT","HOU",13,35
"2002_14_ATL_TB","ATL",7,74
"2002_14_IND_TEN","IND",3,42
"2002_14_NYG_WAS","NYG",0,47
"2002_14_DET_ARI","DET",3,67
"2002_14_NO_BAL","NO",7,45
"2002_14_PHI_SEA","PHI",5,45
"2002_14_DEN_NYJ","DEN",13,42
"2002_14_OAK_SD","OAK",8,68
"2002_14_MIN_GB","MIN",5,11
"2002_14_CHI_MIA","CHI",14,72
"2002_15_SEA_ATL","SEA",NA,NA
"2002_15_SD_BUF","SD",15,36
"2002_15_NYJ_CHI","NYJ",10,43
"2002_15_JAX_CIN","JAX",14,42
"2002_15_IND_CLE","IND",10,38
"2002_15_TB_DET","TB",NA,NA
"2002_15_BAL_HOU","BAL",NA,NA
"2002_15_OAK_MIA","OAK",7,66
"2002_15_MIN_NO","MIN",NA,NA
